dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
1881,6829,68769,21,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.0476190476190476,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.0476190476190476,1.96678418279595,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1730,61,70968,49,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT AN MONTFIGET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.0909090909090909,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT D MONTFIGHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.0909090909090909,1.9670174968157137,test-clean,mp3,128k,0.0,1,0,1,1,0,1,0,0,0,False,False,False,False,False,False,True
2262,7729,102255,29,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,1.961022170159226,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2148,7127,75947,30,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,1.9164878048780487,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1162,4446,2273,24,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,1.942313253617995,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1238,4507,16021,17,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,1.9732778855282396,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2481,8463,294828,19,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MINAGERIE TO FRANCE,0.0909090909090909,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MINAGERIE TO FRANCE,0.0909090909090909,1.9507727070976075,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
177,1221,135766,6,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,0.0,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,0.0,1.9755381445974665,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2260,7729,102255,27,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,0.0,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,0.0,1.9526096701889208,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2169,7176,88083,10,THE CAT GROWLED SOFTLY PICKED UP THE PRIZE IN HER JAWS AND TROTTED INTO THE BUSHES TO DEVOUR IT,THE CAT GROWLED SOFTLY PICKED UP THE PRIZE IN HER JAWS AND TROTTED INTO THE BUSHES TO DEVOUR IT,0.0,THE CAT GROWLED SOFTLY PICKED UP THE PRIZE IN HER JAWS AND TROTTED INTO THE BUSHES TO DEVOUR IT,0.0,1.9603492608644295,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1686,61,70968,5,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,0.0,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,0.0,1.9558977695839208,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1437,5105,28240,20,THE COUNT SHOOK HIS HEAD,THE COUNT SHOOK HIS HEAD,0.0,THE COUNT SHOOK HIS HEAD,0.0,1.906928591764371,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1984,6930,76324,12,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING,0.0,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING,0.0,1.944320509308181,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
664,237,134500,5,OH BUT I'M GLAD TO GET THIS PLACE MOWED,OH BUT I'M GLAD TO GET THIS PLACE MOULD,0.1111111111111111,OH BUT I'M GLAD TO GET THIS PLACE MOULD,0.1111111111111111,1.89664313142574,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2293,8224,274381,13,FROM THE SAME MEN NEW REGIMENTS AND NEW COMPANIES WERE FORMED DIFFERENT OFFICERS APPOINTED AND THE WHOLE MILITARY FORCE PUT INTO SUCH HANDS AS THE INDEPENDENTS COULD RELY ON,FROM THE SAME MEN NEW REGIMENTS AND NEW COMPANIES WERE FORMED DIFFERENT OFFICERS APPOINTED AND THE WHOLE MILITARY FORCE PUT INTO SUCH HANDS AS THE INDEPENDENTS COULD RELY ON,0.0,FROM THE SAME MEN NEW REGIMENTS AND NEW COMPANIES WERE FORMED DIFFERENT OFFICERS APPOINTED AND THE WHOLE MILITARY FORCE PUT INTO SUCH HANDS AS THE INDEPENDENTS COULD RELY ON,0.0,1.9792981547367512,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2612,908,31957,18,BUT THOU ART NOT SUCH A LOVER MY BELOVED,BUT THOU ART NOT SUCH A LOVER MY BELOVED,0.0,BUT THOU ART NOT SUCH A LOVER MY BELOVED,0.0,1.941818857753613,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
372,1580,141083,38,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENTS WHO USE THIS STAIR AND ARE IN THE HABIT OF PASSING YOUR DOOR YES THERE ARE,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENTS WHO USE THIS STAIR AND ARE IN THE HABIT OF PASSING YOUR DOOR YES THERE ARE,0.0,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENTS WHO USE THIS STAIR AND ARE IN THE HABIT OF PASSING YOUR DOOR YES THERE ARE,0.0,1.9652253265217996,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
609,2300,131720,37,HE WEIGHED AND REWEIGHED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,HE WEIGHED AND REWEIGHED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,0.0,HE WEIGHED AND REWEIGHED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,0.0,1.9665856762698135,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1718,61,70968,37,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY,0.0,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY,0.0,1.948824284485069,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1164,4446,2273,26,HAVE I TOLD YOU ABOUT MY NEW PLAY,HAVE I TOLD YOU ABOUT MY NEW PLAY,0.0,HAVE I TOLD YOU ABOUT MY NEW PLAY,0.0,1.867635189669088,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
376,1580,141083,42,MY SCHOLAR HAS BEEN LEFT VERY POOR BUT HE IS HARD WORKING AND INDUSTRIOUS HE WILL DO WELL,MY SCHOLAR HAS BEEN LEFT VERY POOR BUT HE IS HARD WORKING AND INDUSTRIOUS HE WILL DO WELL,0.0,MY SCHOLAR HAS BEEN LEFT VERY POOR BUT HE IS HARD WORKING AND INDUSTRIOUS HE WILL DO WELL,0.0,1.9627434377646065,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1539,5142,36377,8,MISTER MEADOWCROFT THE ELDER HAVING NOT SPOKEN ONE WORD THUS FAR HIMSELF INTRODUCED THE NEWCOMER TO ME WITH A SIDE GLANCE AT HIS SONS WHICH HAD SOMETHING LIKE DEFIANCE IN IT A GLANCE WHICH AS I WAS SORRY TO NOTICE WAS RETURNED WITH THE DEFIANCE ON THEIR SIDE BY THE TWO YOUNG MEN,MISTER MEDICROFT THE ELDER HAVING NOT SPOKEN ONE WORD THUS FAR HIMSELF INTRODUCED THE NEWCOMER TO ME WITH A SIDE GLANCE AT HIS SON'S WHICH HAD SOMETHING LIKE DEFIANCE IN IT A GLANCE WHICH AS I WAS SORRY TO NOTICE WAS RETURNED WITH E DEFIANCE ON THEIR SIDE BY THE TWO YOUNG MEN,0.0566037735849056,MISTER MEDICROFT THE ELDER HAVING NOT SPOKEN ONE WORD THUS FAR HIMSELF INTRODUCED THE NEWCOMER TO ME WITH A SIDE GLANCE AT HIS SON'S WHICH HAD SOMETHING LIKE DEFIANCE IN IT A GLANCE WHICH AS I WAS SORRY TO NOTICE WAS RETURNED WITH T E DEFIANCE ON THEIR SIDE BY THE TWO YOUNG MEN,0.0754716981132075,1.983622431964384,test-clean,mp3,128k,0.018867924528301903,3,0,0,3,0,1,0,0,1,False,False,False,False,True,False,False
1829,672,122797,44,AND HE LEANED AGAINST THE WALL LOST IN REVERIE,AND HE LEANED AGAINST THE WALL LOST IN REVERIE,0.0,AND HE LEANED AGAINST THE WALL LOST IN REVERIE,0.0,1.9416962563029976,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2619,908,31957,25,I LOVE THEE WITH A LOVE I SEEMED TO LOSE WITH MY LOST SAINTS I LOVE THEE WITH THE BREATH SMILES TEARS OF ALL MY LIFE AND IF GOD CHOOSE I SHALL BUT LOVE THEE BETTER AFTER DEATH,I LOVE THEE WITH A LOVE I SEEM'D TO LOSE WITH MY LOST SAINTS I LOVE THEE WITH THE BREATH SMILES TEARS OF ALL MY LIFE AND IF GOD CHOOSE I SHALL BUT LOVE THEE BETTER AFTER DEATH,0.0263157894736842,I LOVE THEE WITH A LOVE I SEEMED TO LOSE WITH MY LOST SAINTS I LOVE THEE WITH THE BREATH SMILES TEARS OF ALL MY LIFE AND IF GOD CHOOSE I SHALL BUT LOVE THEE BETTER AFTER DEATH,0.0,1.986439040589292,test-clean,mp3,128k,-0.0263157894736842,1,0,0,0,0,0,-1,0,0,False,True,False,True,False,True,False
453,1995,1826,14,COTTON SHE PAUSED,COTTON SHE PAUSED,0.0,COTTON SHE PAUSED,0.0,1.9024065759152355,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1877,6829,68769,17,WORSE TOM WORSE N EVER REPLIED THE JAILER GLOOMILY,WORSE TOM WORSE THAN EVER REPLIED THE JAILER GLOOMILY,0.1111111111111111,WORSE TOM WORSE THAN EVER REPLIED THE JAILER GLOOMILY,0.1111111111111111,1.9306767352075789,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1941,6829,68771,27,THEY THEY EXCITE ME IN SOME WAY AND I I CAN'T BEAR THEM YOU MUST EXCUSE ME,THEY THEY EXCITE ME IN SOME WAY AND I CAN'T BEAR THEM YOU MUST EXCUSE ME,0.0588235294117647,THEY THEY EXCITE ME IN SOME WAY AND I CAN'T BEAR THEM YOU MUST EXCUSE ME,0.0588235294117647,1.9572057319497596,test-clean,mp3,128k,0.0,0,1,0,0,1,0,0,0,0,False,False,False,False,False,False,True
1150,4446,2273,12,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,0.0,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,0.0,1.9248905830862628,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1419,5105,28240,2,EXCLAIMED SERVADAC KEEPING HIS EYE UNMOVED AT HIS TELESCOPE,EXCLAIMED SERVADAC KEEPING HIS EYE UNMOVED AT HIS TELESCOPE,0.0,EXCLAIMED SERVADAC KEEPING HIS EYE UNMOVED AT HIS TELESCOPE,0.0,1.9370596665912347,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1173,4446,2273,35,BARTLEY LEANED OVER HER SHOULDER WITHOUT TOUCHING HER AND WHISPERED IN HER EAR YOU ARE GIVING ME A CHANCE YES,BARTLEY LEANED OVER HER SHOULDER WITHOUT TOUCHING HER AND WHISPERED IN HER EAR YOU ARE GIVING ME A CHANCE YES,0.0,BARTLEY LEANED OVER HER SHOULDER WITHOUT TOUCHING HER AND WHISPERED IN HER EAR YOU ARE GIVING ME A CHANCE YES,0.0,1.963498189869252,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1629,5683,32866,5,AND HE MADE A LITTLE DIP OF HIS CANE TOWARDS BRANDON HALL OVER HIS SHOULDER,AND HE MADE A LITTLE DIP OF HIS CANE TOWARDS BRANDON HALL OVER HIS SHOULDER,0.0,AND HE MADE A LITTLE DIP OF HIS CANE TOWARDS BRANDON HALL OVER HIS SHOULDER,0.0,1.9464377955258871,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
212,1284,1180,0,HE WORE BLUE SILK STOCKINGS BLUE KNEE PANTS WITH GOLD BUCKLES A BLUE RUFFLED WAIST AND A JACKET OF BRIGHT BLUE BRAIDED WITH GOLD,HE WORE BLUE SILK STOCKINGS BLUE KNEE PANS WITH GOLD BUCKLES A BLUE RUFFLED WAIST AND A JACKET OF BRIGHT BLUE BRAIDED WITH GOLD,0.0416666666666666,HE WORE BLUE SILK STOCKINGS BLUE KNEE PANS WITH GOLD BUCKLES A BLUE RUFFLED WAIST AND A JACKET OF BRIGHT BLUE BRAIDED WITH GOLD,0.0416666666666666,1.969836830896786,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2290,8224,274381,10,BY A QUICK AND UNEXPECTED MARCH MONTROSE HASTENED TO INNERLOCHY AND PRESENTED HIMSELF IN ORDER OF BATTLE BEFORE THE SURPRISED BUT NOT AFFRIGHTENED COVENANTERS,BY A QUICK AND UNEXPECTED MARCH MONTRES HASTENED TO INER LOCKEY AND PRESENTED HIMSELF IN ORDER OF BATTLE BEFORE THE SURPRISED BUT NOT A FRIGHTENED COVENANTERS,0.2083333333333333,BY A QUICK AND UNEXPECTED MARCH MONTRES HASTENED TO INER LOCKEY AND PRESENTED HIMSELF IN ORDER OF BATTLE BEFORE THE SURPRISED BUT NOT A FRIGHTENED COVENANTERS,0.2083333333333333,1.980752191278507,test-clean,mp3,128k,0.0,3,0,2,3,0,2,0,0,0,False,False,False,False,False,False,True
1446,5105,28241,4,ALTHOUGH ONLY A MODERATE BREEZE WAS BLOWING THE SEA WAS ROUGH A CIRCUMSTANCE TO BE ACCOUNTED FOR ONLY BY THE DIMINUTION IN THE FORCE OF THE EARTH'S ATTRACTION RENDERING THE LIQUID PARTICLES SO BUOYANT THAT BY THE MERE EFFECT OF OSCILLATION THEY WERE CARRIED TO A HEIGHT THAT WAS QUITE UNPRECEDENTED,ALTHOUGH ONLY A MODERATE BREEZE WAS BLOWING THE SEA WAS ROUGH A CIRCUMSTANCE TO BE ACCOUNTED FOR ONLY BY THE DIMINUTION IN THE FORCE OF THE EARTH'S ATTRACTION RENDERING THE LIQUID PARTICLES SO BUOYANT THAT BY THE MERE EFFECT OF OSCILLATION THEY WERE CARRIED TO A HEIGHT THAT WAS QUITE UNPRECEDENTED,0.0,ALTHOUGH ONLY A MODERATE BREEZE WAS BLOWING THE SEA WAS ROUGH A CIRCUMSTANCE TO BE ACCOUNTED FOR ONLY BY THE DIMINUTION IN THE FORCE OF THE EARTH'S ATTRACTION RENDERING THE LIQUID PARTICLES SO BUOYANT THAT BY THE MERE EFFECT OF OSCILLATION THEY WERE CARRIED TO A HEIGHT THAT WAS QUITE UNPRECEDENTED,0.0,1.9866123461542573,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2508,8555,284447,7,THEREFORE HER MAJESTY PAID NO ATTENTION TO ANYONE AND NO ONE PAID ANY ATTENTION TO HER,THEREFORE HER MAJESTINE PAID NO ATTENTION TO ANY ONE AND NO ONE PAID ANY ATTENTION TO HER,0.1875,THEREFORE HER MAJESTINE PAID NO ATTENTION TO ANY ONE AND NO ONE PAID ANY ATTENTION TO HER,0.1875,1.964405880935165,test-clean,mp3,128k,0.0,2,0,1,2,0,1,0,0,0,False,False,False,False,False,False,True
162,121,127105,28,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME,0.0,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME,0.0,1.96325673944449,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
471,1995,1836,5,MISSUS GREY HAD MET SOUTHERNERS BEFORE BUT NOT INTIMATELY AND SHE ALWAYS HAD IN MIND VIVIDLY THEIR CRUELTY TO POOR NEGROES A SUBJECT SHE MADE A POINT OF INTRODUCING FORTHWITH,MISSUS GRAY HAD MET SOUTHERNERS BEFORE BUT NOT INTIMATELY AND SHE ALWAYS HAD IN MIND VIVIDLY THEIR CRUELTY TO POOR NEGROES A SUBJECT SHE MADE A POINT OF INTRODUCING FORTHWITH,0.0333333333333333,MISSUS GREY HAD MET SOUTHERNERS BEFORE BUT NOT INTIMATELY AND SHE ALWAYS HAD IN MIND VIVIDLY THEIR CRUELTY TO POOR NEGROES A SUBJECT SHE MADE A POINT OF INTRODUCING FORTHWITH,0.0,1.978877034163164,test-clean,mp3,128k,-0.0333333333333333,1,0,0,0,0,0,-1,0,0,False,True,False,True,False,True,False
890,2961,960,16,BUT PLATO HAS NOT THE SAME MASTERY OVER HIS INSTRUMENT WHICH HE EXHIBITS IN THE PHAEDRUS OR SYMPOSIUM,BUT PLATO HAS NOT THE SAME MYSTERY OVER HIS INSTRUMENT WHICH HE EXHIBITS I THER PEDRES OR SYMPOSIUM,0.2222222222222222,BUT PLATO HAS NOT THE SAME MYSTERY OVER HIS INSTRUMENT WHICH HE EXHIBITS EITHER PHEDRUS OR SYMPOSIUM,0.2222222222222222,1.9684600084000985,test-clean,mp3,128k,0.0,4,0,0,3,1,0,-1,1,0,False,False,False,False,False,False,True
31,1089,134686,31,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,0.0,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,0.0,1.9651437957626885,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
628,237,126133,14,ASKED PHRONSIE IN INTENSE INTEREST SLIPPING DOWN OUT OF POLLY'S ARMS AND CROWDING UP CLOSE TO JASPER'S SIDE,ASKED PHRONSIE IN INTENSE INTEREST SLIPPING DOWN OUT OF POLLY'S ARMS AND CROWDING UP CLOSE TO JASPER'S SIDE,0.0,ASKED PHRONSIE IN INTENSE INTEREST SLIPPING DOWN OUT OF POLLY'S ARMS AND CROWDING UP CLOSE TO JASPER'S SIDE,0.0,1.9646049694044487,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1663,5683,32879,8,YOU HAVE BEEN SO ILL MY POOR RACHEL,YOU HAVE BEEN SO ILL MY POOR RACHEL,0.0,YOU HAVE BEEN SO ILL MY POOR RACHEL,0.0,1.927925721865116,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
267,1284,134647,0,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE MEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE MEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST,0.0,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE MEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST,0.0,1.9744585457569512,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2001,6930,81414,0,NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY,NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY,0.0,NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY,0.0,1.9789218295238231,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2103,7127,75946,15,SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRING ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE,SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRANG ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE,0.0555555555555555,SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRANG ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE,0.0555555555555555,1.9692526830226675,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1248,4507,16021,27,PHOENICIAN VERY GOOD,PHOENICIAN VERY GOOD,0.0,PHOENICIAN VERY GOOD,0.0,1.8783390637397517,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1252,4507,16021,31,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,0.0,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,0.0,1.982495097848248,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
305,1320,122617,13,DELIVERED IN A STRONG TONE OF ASSENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE IN WITNESSING SUCH AN EXHIBITION OF WEAKNESS IN AN ENEMY SO LONG HATED AND SO MUCH FEARED,DELIVERED IN A STRONG TONE OF ASSENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE IN WITNESSING SUCH AN EXHIBITION OF WEAKNESS AND AN ENEMY SO LONG HATED AND SO MUCH FEARED,0.032258064516129,DELIVERED IN A STRONG TONE OF ASSENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE IN WITNESSING SUCH AN EXHIBITION OF WEAKNESS AND AN ENEMY SO LONG HATED AND SO MUCH FEARED,0.032258064516129,1.9784134209210504,test-clean,mp3,128k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2333,8230,279154,21,REMEMBERING HAS TO BE A PRESENT OCCURRENCE IN SOME WAY RESEMBLING OR RELATED TO WHAT IS REMEMBERED,REMEMBERING HAS TO BE A PRESENT OCCURRENCE IN SOME WAY RESEMBLING OR RELATED TO WHAT IS REMEMBERED,0.0,REMEMBERING HAS TO BE A PRESENT OCCURRENCE IN SOME WAY RESEMBLING OR RELATED TO WHAT IS REMEMBERED,0.0,1.9592838282904617,test-clean,mp3,128k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
